global_post_id,sample_group,source_dataset,fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,tweet_id,tweet_url,created_at,text,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,account_role,account_index,collection_method,max_posts_cap,source_folder,is_duplicate_removed,is_empty_text,is_retweet,is_reply,is_quote,language_hint,classification_status
fortune_top100_ranked::1919817930935882184,fortune_top100_ranked,fortune_x_2025_ranked,75,ConocoPhillips,@conocophillips,@conocophillips,https://x.com/conocophillips,1919817930935882184,https://x.com/conocophillips/status/1919817930935882184,Tue May 06 18:13:57 +0000 2025,"Nearly 12,000 people participated in the 2025 #RodeoRun, including 680 #ConocoPhillips employees and volunteers. This year @RODEOHOUSTON has committed to contributing $28 million in educational funds to Texas youth. What a privilege to be a part of it: https://t.co/zTEjW81uwR https://t.co/Q1BIa8xDpQ",1,3,4,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/075_conocophillips/accounts/01_primary_conocophillips,true,false,false,false,false,en,pending
fortune_top100_ranked::1631348236723052560,fortune_top100_ranked,fortune_x_2025_ranked,34,Humana,@humana,@humana,https://x.com/humana,1631348236723052560,https://x.com/humana/status/1631348236723052560,Thu Mar 02 17:38:23 +0000 2023,"We remain as committed as ever to providing whole person, holistic healthcare for our members. When used in combination with traditional health coverage, our specialty products make a difference in our members’ health and contribute to the success of their healthcare journey. https://t.co/ehhdmQjFRd",2,0,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/034_humana/accounts/01_primary_humana,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1595046948045824001,fortune_top100_ranked,fortune_x_2025_ranked,59,MetLife,@metlife,@metlife,https://x.com/metlife,1595046948045824001,https://x.com/metlife/status/1595046948045824001,Tue Nov 22 13:30:01 +0000 2022,"This National Veterans and Military Families Month, we’re proud to share one of our Supplier Inclusion &amp; Development partners, the @NVBDC1, who help businesses become more involved with #veterans. Learn more: https://t.co/mIp4V0ge41 #Sustainability https://t.co/O8NRusavz4",0,1,3,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/059_metlife/accounts/01_primary_metlife,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1957912614907846938,fortune_top100_ranked,fortune_x_2025_ranked,8,McKesson,@mckesson,@mckesson,https://x.com/mckesson,1957912614907846938,https://x.com/mckesson/status/1957912614907846938,Tue Aug 19 21:08:38 +0000 2025,"McKesson Accelerate, the premier community oncology conference, is this November! Join us for over 50 sessions from industry leaders on elevating the patient experience, integrating the latest tech and more. Learn how to register: https://t.co/RQzzd6H4Ru. #McKessonAccelerate https://t.co/SpJZlv90DB",0,3,7,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/008_mckesson/accounts/01_primary_mckesson,true,false,false,false,false,en,pending
fortune_top100_ranked::1597667930975739905,fortune_top100_ranked,fortune_x_2025_ranked,93,USAA,@usaa,@usaa,https://x.com/usaa,1597667930975739905,https://x.com/usaa/status/1597667930975739905,Tue Nov 29 19:04:52 +0000 2022,"Designed to honor all those serving at home and abroad, @Rackkwall83's #MyCauseMyCleats tell the story of his cousin, MSGT Mary Griffin, and @wwp. #SaluteToService https://t.co/rUOYqACvPz",22,122,942,9,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/093_usaa/accounts/01_primary_usaa,true,false,false,false,false,en,pending
fortune_top100_ranked::1631494331927351297,fortune_top100_ranked,fortune_x_2025_ranked,54,Procter & Gamble,@ProcterGamble,@ProcterGamble,https://x.com/ProcterGamble,1631494331927351297,https://x.com/ProcterGamble/status/1631494331927351297,Fri Mar 03 03:18:55 +0000 2023,"Queen Latifah on the Queen Collective’s Mission to Support Women, Non-Binary Directors: ‘If We Don’t Give the Opportunity, You Might Not See That Story’ https://t.co/zphyd5hiXb",4,15,73,3,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/054_procter_gamble/accounts/01_primary_proctergamble,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1793748979961733565,fortune_top100_ranked,fortune_x_2025_ranked,93,USAA,@usaa,@usaa,https://x.com/usaa,1793748979961733565,https://x.com/usaa/status/1793748979961733565,Thu May 23 21:00:57 +0000 2024,"The USAA Poppy Wall of Honor pays tribute to each U.S. service member lost in the line of duty since WWI. The exhibit is free and open to the public Friday-Sunday on the National Mall in D.C., at the base of the Lincoln Memorial. #MemorialDay #PoppyInMemory https://t.co/S2zmwBUnSl",2,12,45,3,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/093_usaa/accounts/01_primary_usaa,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1069046174601105410,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1069046174601105410,1069046174601105410,https://x.com/MoonPie/status/1069046174601105410,Sun Dec 02 01:50:44 +0000 2018,@MoonPie  will you tell me why no one talks to me?,4,1,20,1,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,true,false,en,pending
fortune_top100_ranked::2051703030794346655,fortune_top100_ranked,fortune_x_2025_ranked,77,AbbVie,@abbvie,@abbvie,https://x.com/abbvie,2051703030794346655,https://x.com/abbvie/status/2051703030794346655,Tue May 05 16:38:15 +0000 2026,"[Video description: Quote from Andrew Anisfeld, Ph.D., Vice President, Global Medical Affairs, Immunology, AbbVie. On-screen text reads, “As a leader in gastroenterology, AbbVie remains focused on advancing the...",2,0,2,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/077_abbvie/accounts/01_primary_abbvie,true,false,false,false,true,mixed,pending
fortune_top100_ranked::2044072072201040377,fortune_top100_ranked,fortune_x_2025_ranked,24,Citigroup,@Citi,@Citi,https://x.com/Citi,2044072072201040377,https://x.com/Citi/status/2044072072201040377,Tue Apr 14 15:15:33 +0000 2026,"“At our Investor Day next month, we will lay out a clear vision for how we will continue to grow each of our five businesses organically and deliver sustainably higher returns over time.”

– Jane Fraser, Chair &amp; CEO https://t.co/yTiaeFLeM6",2,1,2,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/024_citigroup/accounts/01_primary_citi,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1376562909392863232,fortune_top100_ranked,fortune_x_2025_ranked,78,Prudential Financial,@Prudential,@Prudential,https://x.com/Prudential,1376562909392863232,https://x.com/Prudential/status/1376562909392863232,Mon Mar 29 15:52:27 +0000 2021,"Today, many women face unique financial challenges. It’s why we’ve put together five valuable tips to help women keep their financial goals on track in 2021. #WomensHistoryMonth",0,4,11,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/078_prudential_financial/accounts/01_primary_prudential,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1535360021013630976,fortune_top100_ranked,fortune_x_2025_ranked,21,Chevron,@chevron,@chevron,https://x.com/chevron,1535360021013630976,https://x.com/chevron/status/1535360021013630976,Fri Jun 10 20:35:29 +0000 2022,"Our “Protective by Design” approach guides us. It helps us avoid, reduce, and restore potential impacts to the environment, including sensitive species. Learn more in our Corporate Sustainability Report https://t.co/RE5tk9KVsU (1/7) https://t.co/SnPdZ2VpyX",24,7,47,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/021_chevron/accounts/01_primary_chevron,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::909129816850423809,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/909129816850423809,909129816850423809,https://x.com/MoonPie/status/909129816850423809,Sat Sep 16 19:00:13 +0000 2017,Can't wait to tell our banana team about this https://t.co/Il6IuHj0Vx,6,14,188,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::2000908520393224400,fortune_top100_ranked,fortune_x_2025_ranked,31,StoneX Group,@StoneX_Official,@StoneX_Official,https://x.com/StoneX_Official,2000908520393224400,https://x.com/StoneX_Official/status/2000908520393224400,Tue Dec 16 12:39:01 +0000 2025,"The HCOB Flash Eurozone Composite PMI fell to 51.9 in December, down from 52.8 in November, its lowest level in three months and below forecasts of 52.7.",0,0,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/031_stonex_group/accounts/01_primary_stonex_official,true,false,false,false,false,en,pending
fortune_top100_ranked::1546820480119832577,fortune_top100_ranked,fortune_x_2025_ranked,46,PepsiCo,@pepsico,@pepsico,https://x.com/pepsico,1546820480119832577,https://x.com/pepsico/status/1546820480119832577,Tue Jul 12 11:35:15 +0000 2022,$PEP Get the full breakdown of PepsiCo Q2 2022 Earnings here: https://t.co/5geAQMRD2L #PEPearnings https://t.co/iDvLVwypmx,4,3,25,2,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/046_pepsico/accounts/01_primary_pepsico,true,false,false,false,false,en,pending
fortune_top100_ranked::1774831746632303044,fortune_top100_ranked,fortune_x_2025_ranked,51,Progressive,@progressive,@progressive,https://x.com/progressive,1774831746632303044,https://x.com/progressive/status/1774831746632303044,Mon Apr 01 16:10:37 +0000 2024,"Progressive is proud to announce Cowboy Coverage, the first full length album from Flo. Get the party started at home or in your car with a collection of tracks that will insure you have a good time. Leave a comment to reserve your copy. https://t.co/GDBxoKbFwX",11,3,13,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/051_progressive/accounts/01_primary_progressive,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1396949771441553414,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1396949771441553414,1396949771441553414,https://x.com/MoonPie/status/1396949771441553414,Mon May 24 22:02:34 +0000 2021,In a way we’re all brands on twitter,72,197,2333,42,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1725937031035936853,fortune_top100_ranked,fortune_x_2025_ranked,19,Centene,@centene,@centene,https://x.com/centene,1725937031035936853,https://x.com/centene/status/1725937031035936853,Sat Nov 18 18:00:29 +0000 2023,Watch as Centene leaders and vendors share how partnering with diverse businesses allows us to tap into a wide range of perspectives to provide innovative solutions to our members and foster economic opportunity. https://t.co/gOh0HsxUcx https://t.co/EI9uyCTZeC,1,2,4,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/019_centene/accounts/01_primary_centene,true,false,false,false,false,en,pending
fortune_top100_ranked::1679910462509690880,fortune_top100_ranked,fortune_x_2025_ranked,3,UnitedHealth Group,@UnitedHealthGrp,@UnitedHealthGrp,https://x.com/UnitedHealthGrp,1679910462509690880,https://x.com/UnitedHealthGrp/status/1679910462509690880,Fri Jul 14 17:47:20 +0000 2023,We're working to reach more people every day and help them live healthier lives. #UNHQ2 $UNH https://t.co/haLEtxjayz,43,29,27,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/003_unitedhealth_group/accounts/01_primary_unitedhealthgrp,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1115706261260132357,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1115706261260132357,1115706261260132357,https://x.com/MoonPie/status/1115706261260132357,Tue Apr 09 20:01:16 +0000 2019,I call shotgun,20,56,1202,3,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1810668075450036606,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1810668075450036606,1810668075450036606,https://x.com/Wendys/status/1810668075450036606,Tue Jul 09 13:31:24 +0000 2024,"McDonald’s are giving away free fries on National French Fry Day, July 12th https://t.co/B8V25hppkI",361,678,16288,484,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::2044024891066745031,fortune_top100_ranked,fortune_x_2025_ranked,24,Citigroup,@Citi,@Citi,https://x.com/Citi,2044024891066745031,https://x.com/Citi/status/2044024891066745031,Tue Apr 14 12:08:04 +0000 2026,"Citi Chair &amp; CEO Jane Fraser discusses our first-quarter 2026 financial results.

Read the full report with important information at https://t.co/RvFbcHD1x7 https://t.co/4LYfpHFhIV",2,1,8,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/024_citigroup/accounts/01_primary_citi,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::916390198077992963,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/916390198077992963,916390198077992963,https://x.com/MoonPie/status/916390198077992963,Fri Oct 06 19:50:23 +0000 2017,(5/10) MoonPies: do you love 'em like everyone else does?,1,12,58,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::2060406022825554333,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/2060406022825554333,2060406022825554333,https://x.com/Wendys/status/2060406022825554333,Fri May 29 17:00:50 +0000 2026,50% off on Sat &amp; Sun too 💅,10,8,46,0,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1335041387566411777,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1335041387566411777,1335041387566411777,https://x.com/Wendys/status/1335041387566411777,Sat Dec 05 02:00:45 +0000 2020,Get your favorite burger before we listen to all our favorite hits. Get a FREE Baconator on @postmates with any order of $15 or more with code: BACONATOR (that one’s easy to remember). https://t.co/K7xiyEljYQ,103,17,475,7,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
