candidate_id,sampling_stratum,fortune_rank,company_name,assigned_coder,text,presence_code,humor_label
C00285,random_fortune_sample,21,Chevron,coder2,@WSJ The Energy Edit: Want to know more about the Permian Basin? Here's a good place to start. https://t.co/6ceUer5y9N https://t.co/NDeRZeXQ27,0,0
C00810,random_fortune_sample,87,Tyson Foods,coder2,#ICYMI,1,1
C00780,wendys_transfer_aggressive,64,Allstate,coder2,"This clip is fantastic, really good! 💙 Congratulations to all the student-athletes who were named to this year's Allstate AFCA #GoodWorksTeam!",1,1
C00346,random_fortune_sample,33,Freddie Mac,coder2,"At Freddie Mac, we approach every multifamily deal hands on, ensuring the best execution in the business. Explore our financing solutions here: https://t.co/Zl4Vhy3lqz https://t.co/iwM5DRpbtQ",0,0
C01411,type_uncertain,45,Johnson & Johnson,coder2,"RT @JanssenGlobal: During a Q&amp;A discussion, Vanessa Broadhurst outlined our plans to launch novel gene and cell therapies around the world.…",0,0
C00466,firm_balanced_sample,38,Wells Fargo,coder2,"Stay one step ahead this tax season with these five crucial tips to protect yourself and your loved ones from scams and fraud. Share with your friends and family, and remember: if something feels off, report it immediately. https://t.co/BCcukuzcST",0,0
C00217,type_uncertain,53,Energy Transfer,coder2,"Our Desert Southwest Pipeline Project is now fully contracted under long-term commitments with investment grade counterparties with a term of 25 years. In addition, we have received significantly more interest than current capacity and we are evaluating options around a potential increase of capacity.",0,0
C00336,random_fortune_sample,9,Exxon Mobil,coder2,"Find out how XTO engineer Katie Moore, born and raised in the Permian Basin, nurtures the next generation of engineers. https://t.co/NsT6pRnrZi",0,0
C01470,firm_balanced_sample,25,Home Depot,coder2,RT @HomeDepot: GRWS (get ready with Skelly) for Halloween 👻🎃💀 https://t.co/alrOtGUA3P,1,1
C00267,humor_presence_uncertain,92,Uber Technologies,coder2,Comfort Electric has arrived in NYC ⚡💫 https://t.co/XjmYv0AFOW,1,1
C01440,random_fortune_sample,2,Walmart,coder2,"Psst, person scrolling on Twitter / X / whatever people call this thing these days. You like saving $? We thought so—good thing we’ve got online-only deals happening all week! 🤑​

Which ✨ iconic ✨ building set is on your list: a LEGO Batmobile, or a MEGA Barbie’s Dreamhouse?",1,1
C01370,random_fortune_sample,46,PepsiCo,coder2,"We hope your holidays are filled with joy, delight + lots of cheer! Take a look at some of the happiness we shared this year: https://t.co/LCuGlIJhvE https://t.co/Ky3Q8TPE86",1,1
C00473,wendys_transfer_aggressive,9,Exxon Mobil,coder2,"Congrats to M. Stanley Whittingham and his colleagues on winning the @NobelPrize in chemistry for their pioneering work on the lithium ion battery. He led ExxonMobil’s battery research in the early 1970s, ultimately making today’s high-tech world possible. https://t.co/4uTX6PV90j",0,0
C01276,classifier_disagreement,83,Cisco Systems,coder2,RT @CiscoEvents: We're excited to see you at #RSAC 2025 this week! Visit @Cisco at booth N-5845 in the North Hall to explore our cutting-ed…,1,1
C01268,wendys_transfer_aggressive,97,Bristol-Myers Squibb,coder2,"“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek",1,1
C00659,wendys_transfer_aggressive,30,Marathon Petroleum,coder2,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,1,1
C01381,low_engagement_posts,89,Enterprise Products Partners,coder2,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,1,1
C01450,wendys_transfer_aggressive,87,Tyson Foods,coder2,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,1,1
C01061,firm_balanced_sample,50,FedEx,coder2,"We salute innovative small businesses like @UnlimitedTmro, whose mission is to provide affordable prosthetic limbs using 3D printing. Owner Easton LaChappelle and client Sasha are captured by iconic photographer @annieleibovitz. #FedEx50 

Learn more: https://t.co/keoMZunavY https://t.co/hv4RVyx9gW",0,0
C01133,humor_presence_uncertain,57,Albertsons,coder2,Chicks &lt; chickpeas #HappyHummusDay,1,1
C00607,humor_presence_uncertain,30,Marathon Petroleum,coder2,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,1,1
C01191,humor_presence_uncertain,20,Bank of America,coder2,"Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃",1,1
C00028,wendys_transfer_aggressive,11,Microsoft,coder2,"The time that AI saves allows employees to do things that create value. Learn more about the different ways you can level up your work from Tomas Chamorro-Premuzic, psychologist and author: https://t.co/VXTp0zfRev",0,0
C01145,type_uncertain,20,Bank of America,coder2,"We believe in the power of internships to help young adults gain skills for career success. In addition to the interns who join us each summer, we partner with community colleges and nonprofits to connect young people to early work experience. #NationalInternDay https://t.co/Cm2ndPjTmF",0,0
C00638,humor_presence_uncertain,87,Tyson Foods,coder2,"The Farmer Connect App was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations
https://t.co/sH9sF4sxdG",1,1
C01362,high_engagement_posts,44,Walt Disney,coder2,"Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9",1,1
C00479,random_fortune_sample,17,Meta Platforms,coder2,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,1,1
C00170,humor_presence_uncertain,61,Lockheed Martin,coder2,"From air dominance to missile defense, we’re delivering performance at scale, strengthening the defense industrial base and supply chain resilience to ensure readiness for the missions ahead. Built to protect what matters most: our people and our nation. https://t.co/4X2TOlvnWM",0,0
C01375,wendys_transfer_aggressive,92,Uber Technologies,coder2,"Don't forget to buckle up. 🚗 Always a good reminder.
Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5",1,1
C00415,random_fortune_sample,72,Publix Super Markets,coder2,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,1,1
C01296,humor_presence_uncertain,89,Enterprise Products Partners,coder2,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,1,1
C00696,wendys_transfer_aggressive,78,Prudential Financial,coder2,$PRU: Prudential announces 2Q22 results.,0,0
C00685,type_uncertain,55,Sysco,coder2,"Sysco is proud to partner with Paul Piazza and Sons who sources premium Gulf shrimp from Texas and Louisiana waterways to bring fresh, high-quality ingredients to restaurants of every size. 🍤 https://t.co/8LMiS9QPPh",0,0
C00345,wendys_transfer_aggressive,20,Bank of America,coder2,"TIP #2 – Keep your balances low: your utilization rate (aka, how much of your available credit you’re using) is an important factor in determining your credit score. Shoot for a utilization rate of about 30%.",0,0
C00864,random_fortune_sample,37,Comcast,coder2,"🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk",1,1
C00030,high_engagement_posts,43,Tesla,coder2,RT @elonmusk: About to hand over the last Model S &amp; X cars ever made,0,0
C01262,low_engagement_posts,25,Home Depot,coder2,@froggybk We apologize for the delay. Were you able to speak with someone?,0,0
C00447,humor_presence_uncertain,38,Wells Fargo,coder2,"Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice.

#BanksNeverAskThat https://t.co/QEL4rnDXsc",1,1
C00280,random_fortune_sample,69,Nationwide,coder2,"Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER",1,1
C01076,type_uncertain,5,Alphabet,coder2,"Once a hacker gets into a system, it takes just 22 seconds to hand over control.

At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test.

Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB",1,1
C00500,humor_presence_uncertain,37,Comcast,coder2,"We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N",1,1
C00226,random_fortune_sample,58,Archer Daniels Midland,coder2,"To ignite change in global communities and spark important conversations, we’ve convened a panel of experts, to discuss how #alternativeprotein can help feed communities. 🌍 
 
Help us bring our panel to @SXSW by voting here: https://t.co/XL4kiOsxS1 https://t.co/Cb82c7TF7u",0,0
C00618,type_uncertain,95,Liberty Mutual Insurance Group,coder2,"If you are unable to attend the event, you can also file or manage your claim in your account: https://t.co/CQumqJSr2k",0,0
C00820,random_fortune_sample,12,JPMorgan Chase,coder2,"Now available: 2021 ESG report from JPMorgan Chase, which provides updates on our firm's efforts to advance a sustainable and inclusive economy, and run a strong business.",0,0
C00560,humor_presence_uncertain,35,AT&T,coder2,"What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd",1,1
C00753,classifier_disagreement,10,Cencora,coder2,"Online shopping for pet products expanded because of the pandemic's influence on both customer behavior and global supply chains. 

While the option to purchase pet essentials online isn’t new, there are a few ways to stand out from your competition. https://t.co/bSYDxNRZt4 https://t.co/GCua0FjlHg",0,0
C01330,classifier_disagreement,39,Morgan Stanley,coder2,"As part of our commitment to an integrated and transparent diversity, equity and inclusion strategy, we are supporting @_centritech, a national nonprofit based in Washington, D.C, in launching the first Social Justice Innovation Awards. Read more: https://t.co/TkPl1fH9TW",0,0
C00552,classifier_disagreement,79,TJX,coder2,@tasha_lynn13 thanks for reaching out. Please call Associate Relations at 1-800-859-6488,0,0
C01422,humor_presence_uncertain,92,Uber Technologies,coder2,Uber adds hotels to its app in big travel swing https://t.co/KTiYOXKqJ1,0,0
C00400,full_chain_aggressive,56,American Express,coder2,"It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt",1,1
C00772,type_uncertain,73,Pfizer,coder2,"Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast app 🎧.",1,1
C01110,random_fortune_sample,74,TD Synnex,coder2,"Last month, #TDSYNNEX co-workers from across the nation connected with their local communities during our Holiday #Volunteer Drive. Check out some of the amazing things our teams accomplished during this month of giving. https://t.co/b2fLziNjiG",0,0
