candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,total_engagement,log_total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_score,wendys_transfer_humor_type,wendys_transfer_type_score,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,uncertainty_score
C01122,humor_presence_uncertain,96,Travelers,@travelers,1507401936991141903,https://x.com/travelers/status/1507401936991141903,Fri Mar 25 17:00:02 +0000 2022,"To avoid disruptions in today’s complex #supplychain environment, manufacturers need to plan for — and manage — risks in three distinct areas:
🔵 Upstream
🔵 Internal
🔵 Downstream
Here are some things to consider: https://t.co/wYul3zSZx6 https://t.co/YguUhRAF34",4,1.609437912434,1,0.502678,aggressive,0.315945,humor,affiliative,0,0.994644
C01123,random_fortune_sample,10,Cencora,@CencoraGlobal,1852376355708551300,https://x.com/CencoraGlobal/status/1852376355708551300,Fri Nov 01 15:45:13 +0000 2024,"Tim Cernohous reflects on his first time attending ThoughtSpot, highlighting the invigorating experience of engaging with customers and understanding their evolving needs and challenges. 

Read his thoughts:https://t.co/xSACZ8jiZt https://t.co/0xi8Ijn41G",4,1.609437912434,0,0.435020,non_humorous,0.000000,humor,affiliative,1,0.870040
C01124,random_fortune_sample,47,Boeing,@boeing,1446490591102181394,https://x.com/boeing/status/1446490591102181394,Fri Oct 08 15:00:06 +0000 2021,"The @GoFlyPrize competition invites innovators worldwide to create a personal flyer that is safe, useful and inspiring. 
The winning flyer could land one team $1 million. 
Learn more: https://t.co/EgOe4MjpGd https://t.co/EU2uGEXGoI",159,5.075173815234,0,0.311991,non_humorous,0.000000,non_humor,not_applicable,0,0.623982
C01125,high_engagement_posts,1,Amazon,@amazon,1956075870545645595,https://x.com/amazon/status/1956075870545645595,Thu Aug 14 19:30:04 +0000 2025,"The NBA on Prime schedule for 2025-26 🚨 

Which game are you most looking forward to? 🤔 https://t.co/CVNzpE0NsS",1719,7.450079569807,0,0.482080,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.964160
C01126,random_fortune_sample,21,Chevron,@chevron,1679928754293075968,https://x.com/chevron/status/1679928754293075968,Fri Jul 14 19:00:01 +0000 2023,"Chevron’s history in the Middle East is a tale of trial and perseverance. Learn how we made our comeback after a five-year production stop. 
https://t.co/n0ViHYneTx",55,4.025351690735,1,0.517253,self-enhancing,0.371427,non_humor,not_applicable,1,0.965494
C01127,type_uncertain,61,Lockheed Martin,@lockheedmartin,1839349213290737753,https://x.com/lockheedmartin/status/1839349213290737753,Thu Sep 26 17:00:00 +0000 2024,"This is a significant step forward for the mission, which aims to map water on the lunar surface and deepen our understanding of the Moon’s resources.",219,5.393627546352,1,0.532305,self-enhancing,0.327021,ambiguous,ambiguous_or_review,0,0.935390
C01128,wendys_transfer_aggressive,53,Energy Transfer,@energytransfer,2041922033030676687,https://x.com/energytransfer/status/2041922033030676687,Wed Apr 08 16:52:04 +0000 2026,"Nicely done, Justin!  #ProudPartner",4,1.609437912434,1,0.525364,aggressive,0.337457,non_humor,not_applicable,1,0.949272
C01129,wendys_transfer_aggressive,77,AbbVie,@abbvie,2018760453430849730,https://x.com/abbvie/status/2018760453430849730,Tue Feb 03 18:56:13 +0000 2026,"[Video description: On-screen text reads, “Immunology News.”]",2,1.098612288668,1,0.595754,aggressive,0.337611,non_humor,not_applicable,1,0.808492
C01130,random_fortune_sample,1,Amazon,@amazon,2061691189493944489,https://x.com/amazon/status/2061691189493944489,Tue Jun 02 06:07:38 +0000 2026,https://t.co/900QZPgf3O,77,4.35670882669,0,0.045542,non_humorous,0.000000,non_humor,not_applicable,0,0.091084
C01131,classifier_disagreement,33,Freddie Mac,@FreddieMac,2033906239684411539,https://x.com/FreddieMac/status/2033906239684411539,Tue Mar 17 14:00:10 +0000 2026,"From pioneering automated underwriting with Loan Product Advisor® to launching new tools that empower lenders and borrowers, we’re proud to be recognized as a @HousingWire Tech100 award winner. Explore the technology that's moving the industry forward: https://t.co/NmxGBHqDZx https://t.co/cM1QlFBiKA",6,1.945910149055,0,0.486827,non_humorous,0.000000,humor,self_enhancing,1,0.973654
C01132,humor_presence_uncertain,8,McKesson,@mckesson,1649106429049962508,https://x.com/mckesson/status/1649106429049962508,Thu Apr 20 17:43:06 +0000 2023,"During National Volunteer Week, we are recognizing employees who are volunteering their time to help make a positive impact in the communities where we live, work and serve. Meet this year’s Community Heroes and learn more here: https://t.co/eempsvDxrq #NVW #TeamMcKesson https://t.co/YY0pGvBrMD",9,2.302585092994,1,0.574806,affiliative,0.364420,non_humor,not_applicable,1,0.850388
C01133,humor_presence_uncertain,57,Albertsons,@albertsons,1525189133630595073,https://x.com/albertsons/status/1525189133630595073,Fri May 13 19:00:00 +0000 2022,Chicks &lt; chickpeas #HappyHummusDay,7,2.07944154168,1,0.525364,aggressive,0.337457,non_humor,not_applicable,1,0.949272
C01134,type_uncertain,2,Walmart,@walmart,1905275003735617771,https://x.com/walmart/status/1905275003735617771,Thu Mar 27 15:05:33 +0000 2025,crashing out bc I grabbed a basket but need a cart and that’s a long walk back,166,5.117993812417,1,0.585456,aggressive,0.336110,ambiguous,ambiguous_or_review,0,0.829088
C01135,wendys_transfer_aggressive,90,Ingram Micro Holding,@IngramMicroInc,1674486160876515329,https://x.com/IngramMicroInc/status/1674486160876515329,Thu Jun 29 18:33:05 +0000 2023,Media and marketing should be fun! Take these tips from @IngramMicroInc to step up your B2B marketing. #channelpartners #tech https://t.co/iEuEvwlv0A https://t.co/NMNJPOeg12,4,1.609437912434,1,0.521261,aggressive,0.372816,ambiguous,ambiguous_or_review,0,0.957478
C01136,random_fortune_sample,57,Albertsons,@albertsons,1412521176631500808,https://x.com/albertsons/status/1412521176631500808,Tue Jul 06 21:17:46 +0000 2021,"This May, #NourishingNeighbors raised $18 million to feed children and families this summer — $9 million through check stand donations from our generous customers and $9 million matched by Albertsons Companies! Read more about the program: https://t.co/aeFJEck9tL",2,1.098612288668,0,0.405212,non_humorous,0.000000,non_humor,not_applicable,0,0.810424
C01137,random_fortune_sample,55,Sysco,@sysco,1839316293104841003,https://x.com/sysco/status/1839316293104841003,Thu Sep 26 14:49:11 +0000 2024,"RT @FoodBankofCNY: Special thanks to @FeedingAmerica and @Sysco for their grant supporting Food Bank operations, including the procurement…",2,1.098612288668,0,0.333789,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.667578
C01138,humor_presence_uncertain,37,Comcast,@comcast,2034017710128955509,https://x.com/comcast/status/2034017710128955509,Tue Mar 17 21:23:06 +0000 2026,"RT @DecartAI: Decart, @nvidia, and @comcast are collaborating to explore how Realtime AI can be delivered closer to users.
By running SOTA…",5,1.791759469228,0,0.417891,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.835782
C01139,random_fortune_sample,89,Enterprise Products Partners,@EProd_Careers,1679317436213116929,https://x.com/EProd_Careers/status/1679317436213116929,Thu Jul 13 02:30:51 +0000 2023,Enterprise Products is an organization rich in energy-related opportunities. Could this one be right for you? Click here to find out. https://t.co/NO3SliWibt #OperationsJobs,0,0.0,1,0.562539,affiliative,0.416024,ambiguous,ambiguous_or_review,0,0.874922
C01140,humor_presence_uncertain,34,Humana,@humana,1720425600236568611,https://x.com/humana/status/1720425600236568611,Fri Nov 03 13:00:01 +0000 2023,"Rooted in real-world examples, the initiative empowers our employees with the right resources and education and aims to bridge the gap between physicians and patients ensuring a more informed and equitable approach to healthcare.",5,1.791759469228,1,0.583549,affiliative,0.439276,ambiguous,ambiguous_or_review,0,0.832902
C01141,high_engagement_posts,42,Target,@target,1397966878329524224,https://x.com/target/status/1397966878329524224,Thu May 27 17:24:11 +0000 2021,Who's your crush?,2388,7.778630147326,1,0.682859,aggressive,0.499624,ambiguous,ambiguous_or_review,0,0.634282
C01142,type_uncertain,22,Ford Motor,@Ford,1631323643551653890,https://x.com/Ford/status/1631323643551653890,Thu Mar 02 16:00:39 +0000 2023,"In honor of Women’s History Month, we’re celebrating female athletes in our community who are breaking barriers and defying stereotypes on the courts and racetracks 🎾 🏎 #WHM #ItsHerTurn https://t.co/fg9IDZMjr4",176,5.176149732574,1,0.600822,affiliative,0.366341,humor,self_enhancing,0,0.798356
C01143,humor_presence_uncertain,39,Morgan Stanley,@morganstanley,1983220970530734102,https://x.com/morganstanley/status/1983220970530734102,Tue Oct 28 17:15:00 +0000 2025,Our CIO and Chief U.S. Equity Strategist Mike Wilson discusses the outlook for stocks after the preliminary U.S.-China trade agreement and ahead of the Fed meeting and big tech earnings. https://t.co/zl44oEPVJB https://t.co/5LDNJli2LM,33,3.526360524616,0,0.375561,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.751122
C01144,random_fortune_sample,65,Caterpillar,@CaterpillarInc,1677414726563684360,https://x.com/CaterpillarInc/status/1677414726563684360,Fri Jul 07 20:30:10 +0000 2023,The final buzzer has sounded on this @NHL season. We had fantastic NHL experiences with our customers and look forward to hitting the rink together next season! 🏒 #NHL https://t.co/4FWr0gwVNq,105,4.663439094112,0,0.412091,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.824182
C01145,type_uncertain,20,Bank of America,@bankofamerica,1684636647533518850,https://x.com/bankofamerica/status/1684636647533518850,Thu Jul 27 18:47:30 +0000 2023,"We believe in the power of internships to help young adults gain skills for career success. In addition to the interns who join us each summer, we partner with community colleges and nonprofits to connect young people to early work experience. #NationalInternDay https://t.co/Cm2ndPjTmF",81,4.406719247264,1,0.596056,affiliative,0.449845,ambiguous,ambiguous_or_review,0,0.807888
C01146,classifier_disagreement,43,Tesla,@tesla,2041751061531390171,https://x.com/tesla/status/2041751061531390171,Wed Apr 08 05:32:41 +0000 2026,"Introducing Tesla Self-Driving 14.3: Self-Driving that doesn't waste your time

The most humanlike self-driving you've ever experienced https://t.co/oGeokakWBg",2076,7.638679823876,1,0.539579,aggressive,0.363846,non_humor,not_applicable,1,0.920842
C01147,firm_balanced_sample,5,Alphabet,@google,2064366586849304596,https://x.com/google/status/2064366586849304596,Tue Jun 09 15:18:43 +0000 2026,"For over 20 years, we've dedicated ourselves to removing language barriers so people can learn, speak and connect more deeply than ever before.

Today, we’re taking our next step with the release of Gemini 3.5 Live Translate — our latest audio model for live, speech-to-speech translation across 70+ languages. 🧵",8623,9.062304293149,1,0.548740,affiliative,0.398699,humor,self_enhancing,0,0.902520
C01148,random_fortune_sample,37,Comcast,@comcast,1839681408387666227,https://x.com/comcast/status/1839681408387666227,Fri Sep 27 15:00:02 +0000 2024,#TheWildRobotMovie is NOW PLAYING only in theaters! Your task is to get tickets and join Roz in theaters this weekend! 🤖🎟️ https://t.co/PXV4n90Lvc https://t.co/oq0cN0Ap83,1411,7.252762418053,0,0.404964,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.809928
C01149,high_engagement_posts,42,Target,@target,1258049068623896576,https://x.com/target/status/1258049068623896576,Wed May 06 15:00:46 +0000 2020,"You have 280 characters to speak to the #Classof2020, what’s your advice? #CommencementTweet",2450,7.804251383528,1,0.722695,affiliative,0.455617,ambiguous,ambiguous_or_review,0,0.554610
C01150,high_engagement_posts,61,Lockheed Martin,@lockheedmartin,1998408676701241393,https://x.com/lockheedmartin/status/1998408676701241393,Tue Dec 09 15:05:31 +0000 2025,"First flight complete. ✅ 

Finland’s first F-35 has successfully taken to the skies, a defining step for @FinnishAirForce future airpower. ✈️ https://t.co/UeOOAGRhHX",2227,7.708859601047,1,0.504486,affiliative,0.347539,ambiguous,ambiguous_or_review,0,0.991028
C01151,humor_presence_uncertain,90,Ingram Micro Holding,@IngramMicroInc,1859990257984262624,https://x.com/IngramMicroInc/status/1859990257984262624,Fri Nov 22 16:00:09 +0000 2024,Our @IngramMicro_PH Tibok 2.0: Concert for a Cause was more than just a night of music—it was a reminder of what we can achieve together. Funds raised support Cribs Foundation and their work with neglected and abused children. Thank you! #ingrammicro #ingrammicroph https://t.co/3DnAXQMTSM,1,0.69314718056,1,0.620970,affiliative,0.481710,ambiguous,ambiguous_or_review,0,0.758060
C01152,full_chain_aggressive,55,Sysco,@sysco,1843373143559418280,https://x.com/sysco/status/1843373143559418280,Mon Oct 07 19:29:40 +0000 2024,"Sysco is proud to partner with diverse suppliers that bring both passion &amp; innovation to the table. Today, we’re spotlighting Street Desserts, a woman-owned business founded by Sandy Solmon in 1979, that’s been setting the standard in the dessert industry for over 40 years. 🍰 https://t.co/BXsshGu9Jr",4,1.609437912434,1,0.545895,affiliative,0.318559,humor,aggressive,0,0.908210
C01153,classifier_disagreement,86,American Airlines Group,@AmericanAir,1783828433895600329,https://x.com/AmericanAir/status/1783828433895600329,Fri Apr 26 12:00:15 +0000 2024,"Happy World Pilots’ Day to the more than 15,000 professional aviators of American! Maybe we’re partial, but our pilots are simply the best and go above and beyond to safely and expertly care for our customers on every flight, every day. https://t.co/WWLMw4pZ3G",399,5.991464547108,0,0.484507,non_humorous,0.000000,humor,self_enhancing,1,0.969014
C01154,low_engagement_posts,96,Travelers,@travelers,1503415671841071104,https://x.com/travelers/status/1503415671841071104,Mon Mar 14 17:00:02 +0000 2022,Former U.S. Secretary of Defense Chuck Hagel joins host Joan Woodward March 16 to discuss the geopolitical challenges facing the United States and what they mean for businesses on #WednesdayswithWoodward. Register now: https://t.co/OvpGPnyn50 https://t.co/furxoEMLEy,1,0.69314718056,0,0.414577,non_humorous,0.000000,non_humor,not_applicable,0,0.829154
C01155,wendys_transfer_aggressive,92,Uber Technologies,@Uber,1836061823243882841,https://x.com/Uber/status/1836061823243882841,Tue Sep 17 15:17:05 +0000 2024,"Did you know there are more than 7 million monthly drivers and couriers on the Uber platform around the world? 🚗 Unlike many riders and consumers who pop in and out, the amount of time they spend on the app is measured in hours and days – not minutes. ⌚ New features and app improvements have an outsized impact on their daily lives, and yours as a customer, which is why we must continuously find ways to improve their experience, day in and day out. 

At our 'Only on Uber' event in Washington, DC today, we unveiled important new features designed to help make the things drivers and couriers do every day safer, fairer, and easier, adding up to an experience they can find only on Uber. #OnOurWay

More here: https://t.co/88jRTFrvgZ",266,5.5872486584,1,0.669674,aggressive,0.379631,humor,self_enhancing,0,0.660652
