row_id,source,original_file,company_name,candidate_id,tweet_id,tweet_url,status_id,created_at,text,text_hash,normalized_label,label_name,original_presence_value,original_type_value,label_source_detail,dedupe_key
training_v2_01217,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,HP,C01230,2033132157359509931,https://x.com/hp/status/2033132157359509931,2033132157359509931,Sun Mar 15 10:44:14 +0000 2026,"Congratulations to @LewisHamilton and @ScuderiaFerrari HP on a strong P3 finish in Shanghai — his first Grand Prix podium with the team, and a result that reflects growth, trust, and execution at the highest level. https://t.co/JXw4Cmy3sh",93e058175d44d01aae74,2,affiliative,1,2,pending,status_id:2033132157359509931
training_v2_01218,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,New York Life Insurance,C01231,1582406282119708674,https://x.com/newyorklife/status/1582406282119708674,1582406282119708674,Tue Oct 18 16:20:32 +0000 2022,1 in 13 U.S. children will grieve the death of a parent or sibling before they reach adulthood. Join us 11/1 to discuss grief beyond a single moment in time. Attendees will learn from experts in bereavement space including #NYLFoundation thought leaders.,6708ecc4595700add257,0,non-humorous,0,,pending,status_id:1582406282119708674
training_v2_01219,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,State Farm Insurance,C01232,1903891629674537077,https://x.com/statefarm/status/1903891629674537077,1903891629674537077,Sun Mar 23 19:28:31 +0000 2025,Happy #NationalPuppyDay to all the pet parents! Here's why it may be important to get your new pup covered with pet insurance. https://t.co/knDA1kdCKu https://t.co/RWo2qriuQx,83038524de35afc327b1,2,affiliative,1,2,pending,status_id:1903891629674537077
training_v2_01220,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Nike,C01233,2056061628336963688,https://x.com/nike/status/2056061628336963688,2056061628336963688,Sun May 17 17:17:46 +0000 2026,"Jannik Sinner can do it all. 6 consecutive titles, a career Golden Masters, and a new record set on home soil. This isn't just history — it's his story in the making. https://t.co/ccPdjJbbjL",685d0eea0383cfa804cd,0,non-humorous,0,,pending,status_id:2056061628336963688
training_v2_01221,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Comcast,C01234,1901675057757257731,https://x.com/comcast/status/1901675057757257731,1901675057757257731,Mon Mar 17 16:40:39 +0000 2025,EPIC sneak peek alert ⬇️,1382d0db6f2a9807b541,0,non-humorous,0,,pending,status_id:1901675057757257731
training_v2_01222,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,AT&T,C01235,1922384417063845944,https://x.com/att/status/1922384417063845944,1922384417063845944,Tue May 13 20:12:15 +0000 2025,A custom #ATTAnnihilatorCup gaming PC 🖥️ is on the line + this week's drop: Victrix PRO FS Arcade Fight Stick 🕹️ - enter now https://t.co/FlEZJz7e1q https://t.co/VCFTUWIJpD,f4983fb7ca080df5797a,0,non-humorous,0,,pending,status_id:1922384417063845944
training_v2_01223,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Johnson & Johnson,C01236,1316046447712841729,https://x.com/jnjnews/status/1316046447712841729,1316046447712841729,Tue Oct 13 16:01:38 +0000 2020,"Whether you’re a frontline healthcare worker or a parent working from home, the #COVID19 pandemic has caused anxiety, stress and fear around the world. Learn what you can do to address these mental challenges, plus, how to know if your child needs help right now. https://t.co/eii5qig863",e0aeac50700da3ec251b,0,non-humorous,0,,pending,status_id:1316046447712841729
training_v2_01224,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,American Airlines Group,C01237,2059290122953118101,https://x.com/americanair/status/2059290122953118101,2059290122953118101,Tue May 26 15:06:39 +0000 2026,"Your scrolling just got an upgrade. Coming in 2027, @Starlink to American flights. ✈️ A more seamless, high-speed in-flight connection — built for streaming, browsing, gaming, and staying connected in real time, gate to gate. Want to learn more? Head to our Newsroom. https://t.co/1ilXrMDRjD",a3c175e9db767010f796,2,affiliative,1,2,pending,status_id:2059290122953118101
training_v2_01225,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Johnson & Johnson,C01238,1354040224515551232,https://x.com/jnjnews/status/1354040224515551232,1354040224515551232,Tue Jan 26 12:15:21 +0000 2021,$JNJ reports Q4 2020 and full-year performance results. See the release for full financial details and non-GAAP reconciliations: https://t.co/oiAcclISNR #earnings https://t.co/mP9sEWsVQU,4702a82829872de5fd3d,0,non-humorous,0,,pending,status_id:1354040224515551232
training_v2_01226,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Prudential Financial,C01239,1318178006888861697,https://x.com/prudential/status/1318178006888861697,1318178006888861697,Mon Oct 19 13:11:42 +0000 2020,"Grammy Museum Experience Prudential Center And Prudential Financial, Inc. Announce Plans For Whitney Houston Mural Downtown Newark https://t.co/mlktlBf1Ax https://t.co/RqvOEUlyob",75d14c97042789d3f67e,0,non-humorous,0,,pending,status_id:1318178006888861697
training_v2_01227,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Boeing,C01240,1329058897022345217,https://x.com/boeing/status/1329058897022345217,1329058897022345217,Wed Nov 18 13:48:28 +0000 2020,"Boeing responds to FAA approval to resume 737 MAX operations, acknowledges more work to do with other global regulators. Release: https://t.co/Jzh87pPKoL https://t.co/XTtH6VF3SQ",663b277508b6c2b830c5,0,non-humorous,0,,pending,status_id:1329058897022345217
training_v2_01228,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Target,C01241,1355183935223955456,https://x.com/target/status/1355183935223955456,1355183935223955456,Fri Jan 29 16:00:02 +0000 2021,Pre-order the new Pokémon Snap game for the Nintendo Switch system starting today on https://t.co/5EJJz0HgK7 and receive a free &amp; exclusive Magnetic Photo Frame when it launches on 4/30! Only at Target! https://t.co/Rv77dbwWC7 https://t.co/4EfVJXOYm3,bfba73a92f10fdd12bb9,0,non-humorous,0,,pending,status_id:1355183935223955456
training_v2_01229,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Coca-Cola,C01242,1504819913420115969,https://x.com/cocacola/status/1504819913420115969,1504819913420115969,Fri Mar 18 14:00:00 +0000 2022,Bad news: Your bracket’s busted. Good news: #CokeZeroSugar is still perfect.,30babfb14a16a4f701d1,3,self-enhancing,1,3,pending,status_id:1504819913420115969
training_v2_01230,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,C01243,1901059284743712783,https://x.com/disney/status/1901059284743712783,1901059284743712783,Sat Mar 15 23:53:48 +0000 2025,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,61be0885c1ad0b38ace6,3,self-enhancing,1,3,pending,status_id:1901059284743712783
training_v2_01231,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Tyson Foods,C01244,1490690919653421059,https://x.com/tysonfoods/status/1490690919653421059,1490690919653421059,Mon Feb 07 14:16:25 +0000 2022,"""We're pleased with the results of the first quarter and of the steps that we are taking to improve productivity."" — Donnie King, President and CEO of Tyson Foods. Learn more about our first quarter results here: https://t.co/QdtbPND3OO https://t.co/xTcmHWYCa8",9bb06ccf0ee80812b4e9,0,non-humorous,0,,pending,status_id:1490690919653421059
training_v2_01232,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,General Dynamics,C01245,1536381770958004224,https://x.com/generaldynamics/status/1536381770958004224,1536381770958004224,Mon Jun 13 16:15:33 +0000 2022,RT @GDBIW: The men &amp; women of General Dynamics Bath Iron Works are honored to be the builder of the future USS J. William Middendorf. Amb.…,4caa289701100f94df62,2,affiliative,1,2,pending,status_id:1536381770958004224
training_v2_01233,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Enterprise Products Partners,C01246,1682061107123621889,https://x.com/eprod_careers/status/1682061107123621889,1682061107123621889,Thu Jul 20 16:13:13 +0000 2023,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/iaggJavHqa #TechnicianJobs,fc54c3b91b7c51e14252,2,affiliative,1,2,pending,status_id:1682061107123621889
training_v2_01234,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Microsoft,C01247,2032515189086761005,https://x.com/microsoft/status/2032515189086761005,2032515189086761005,Fri Mar 13 17:52:38 +0000 2026,"We’re the first cloud to bring up an NVIDIA Vera Rubin NVL72 system for validation, another big step in building the next generation of AI infrastructure with NVIDIA. https://t.co/apPyKh0HRK",15275e0d518cd1121d74,0,non-humorous,0,,pending,status_id:2032515189086761005
training_v2_01235,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Humana,C01248,1606379114906222593,https://x.com/humana/status/1606379114906222593,1606379114906222593,Fri Dec 23 20:00:00 +0000 2022,ICYMI -- Take a moment to focus on you during the hustle and bustle of the holiday season. Give yourself permission to breathe deeply and relax. Meditation and mindfulness help reduce stress which promotes whole-person health.,98437501cc78e330d01d,0,non-humorous,0,,pending,status_id:1606379114906222593
training_v2_01236,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Comcast,C01249,1986826211872645549,https://x.com/comcast/status/1986826211872645549,1986826211872645549,Fri Nov 07 16:00:57 +0000 2025,Two weeks until we’re all changed for good 💫 https://t.co/C3Qpo3Iht9,8fee876797fb186f0fbb,0,non-humorous,0,,pending,status_id:1986826211872645549
training_v2_01237,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,General Motors,C01250,1441419091755945986,https://x.com/gm/status/1441419091755945986,1441419091755945986,Fri Sep 24 15:07:46 +0000 2021,"Recently, approximately 100 team members cleared weeds, brush and trash from the perimeter of our Factory ZERO #mfg campus. This is the 11th annual GM Cares week, offering employees the opportunity to volunteer and improve the communities where they work and live. https://t.co/PSh7PxXGfT",c6e56baf9d3dc0becbe9,3,self-enhancing,1,3,pending,status_id:1441419091755945986
training_v2_01238,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Morgan Stanley,C01251,2065426224680239399,https://x.com/morganstanley/status/2065426224680239399,2065426224680239399,Fri Jun 12 13:29:20 +0000 2026,"Today, @SpaceX (Nasdaq: SPCX) makes its public market debut with a $75Bn offering (pre-greenshoe) at $135 per share, marking the largest IPO in history. Congratulations to the SpaceX team. We are honored to serve as joint lead bookrunner and sole stabilization agent. https://t.co/R0QkTRwVvF",c9d92f35fbf85b72b381,2,affiliative,1,2,pending,status_id:2065426224680239399
training_v2_01239,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,General Dynamics,C01252,1521940200284377090,https://x.com/generaldynamics/status/1521940200284377090,1521940200284377090,Wed May 04 19:49:54 +0000 2022,"Today, May 4, is National #SkilledTradesDay, dedicated to those who learn a trade and make it their career. Here at BIW, so many of our talented shipbuilders work in the skilled trades. Thank you for your critical work making Bath Built Best Built! https://t.co/QYAZOReuTB",03109a43ac7ae734cc87,0,non-humorous,0,,pending,status_id:1521940200284377090
