후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C00154,high_engagement_posts,37,Comcast,@comcast,1903069204624052610,https://x.com/comcast/status/1903069204624052610,Fri Mar 21 13:00:30 +0000 2025,"GOOD NEWS!

#WickedMovie is now streaming on Peacock. https://t.co/due2lwIWnZ",,,coder1,pending,2256,0,non_humorous,non_humor,not_applicable,0,,,
C00832,humor_presence_uncertain,44,Walt Disney,@Disney,1908550197057409026,https://x.com/Disney/status/1908550197057409026,Sat Apr 05 16:00:00 +0000 2025,"This October, worlds will collide. 

#TronAres. Only in theaters 10.10.25 https://t.co/9Q1RAUBHBU",,,coder1,pending,42048,0,non_humorous,non_humor,not_applicable,0,,,
C00228,random_fortune_sample,27,Kroger,@kroger,1455535189728403464,https://x.com/kroger/status/1455535189728403464,Tue Nov 02 14:00:06 +0000 2021,We're introducing new hydroponic farming techniques to make our fresh produce even fresher! 🍅 Click https://t.co/GMS7t2ukoA  to celebrate with some Private Selection Ruby Rows Cherry Tomatoes! https://t.co/voXVnTttMU,,,coder1,pending,21,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01500,humor_presence_uncertain,27,Kroger,@kroger,1337411841761415168,https://x.com/kroger/status/1337411841761415168,Fri Dec 11 15:00:05 +0000 2020,"Cheers! Sip on this cranberry cocktail by @PlatingsPairing this holiday season, garnished with cranberries and fresh mint for a crisp taste. Enjoy your holiday season responsibly. https://t.co/kLCX9k1Sxw",,,coder1,pending,5,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00924,classifier_disagreement,50,FedEx,@fedex,1943317159364419666,https://x.com/fedex/status/1943317159364419666,Thu Jul 10 14:31:30 +0000 2025,"Hi, this is Divin. I am very sorry for the inconvenience. I'd like to help. Kindly DM us your full name, complete delivery address, tracking number, phone number and email address. Thank you. https://t.co/3U6sZOr8Cm",,,coder1,pending,15,1,aggressive,non_humor,not_applicable,1,,,
C01089,random_fortune_sample,1,Amazon,@amazon,1841704735725773225,https://x.com/amazon/status/1841704735725773225,Thu Oct 03 05:00:00 +0000 2024,"Don’t miss out on millions of early holiday deals and exclusive savings for Prime Members during Prime Big Deal Days, starting October 8. ⬇️ https://t.co/5phQ9sNOMx",,,coder1,pending,255,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01054,random_fortune_sample,74,TD Synnex,@tdsynnex,1438958360070664193,https://x.com/tdsynnex/status/1438958360070664193,Fri Sep 17 20:09:42 +0000 2021,"📂 IT ecosystem
 └📂 distribution and solutions aggregation
      └📂 funny tweets
           └⚠️ no files were found",,,coder1,pending,5,1,aggressive,non_humor,not_applicable,1,,,
C00623,humor_presence_uncertain,22,Ford Motor,@Ford,2046604875648106620,https://x.com/Ford/status/2046604875648106620,Tue Apr 21 15:00:01 +0000 2026,Life’s better in 4WD.,,,coder1,pending,523,0,non_humorous,non_humor,not_applicable,0,,,
C00605,random_fortune_sample,44,Walt Disney,@Disney,2028679520409079903,https://x.com/Disney/status/2028679520409079903,Tue Mar 03 03:51:03 +0000 2026,Congratulations to all 22 Children's and Family Emmy® wins from across the Walt Disney Company. https://t.co/dJUAmGZWK9,,,coder1,pending,739,1,affiliative,non_humor,not_applicable,1,,,
C00463,humor_presence_uncertain,88,Intel,@intel,1959036565323133431,https://x.com/intel/status/1959036565323133431,Fri Aug 22 23:34:48 +0000 2025,RT @LipBuTan1: Just met with President Trump to announce a historic agreement: the U.S. government is investing $8.9B in @Intel to boost Am…,,,coder1,pending,355,0,non_humorous,humor,affiliative,1,,,
C00646,random_fortune_sample,91,General Dynamics,@generaldynamics,1527009070997295104,https://x.com/generaldynamics/status/1527009070997295104,Wed May 18 19:31:47 +0000 2022,"RT @gatewayairport: We celebrated the start of Gulfstream’s brand new, state of the art Maintenance, Repair and Overhaul facility. This fac…",,,coder1,pending,11,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01219,random_fortune_sample,95,Liberty Mutual Insurance Group,@LibertyMutual,1219425124790738945,https://x.com/LibertyMutual/status/1219425124790738945,Tue Jan 21 01:03:00 +0000 2020,"Raise your hand if you shout appraisals at the TV while watching #AntiquesRoadshow! ✋✋✋

#ProudSponsor",,,coder1,pending,43,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01020,wendys_transfer_aggressive,27,Kroger,@kroger,1265262848537759745,https://x.com/kroger/status/1265262848537759745,Tue May 26 12:45:45 +0000 2020,❤️,,,coder1,pending,72,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01413,firm_balanced_sample,14,Cigna Group,@Cigna,1580631077046976513,https://x.com/Cigna/status/1580631077046976513,Thu Oct 13 18:46:30 +0000 2022,"Life can be stressful. Tell us, which of the following do you rely on to manage your stress and emotional health? 

Learn more tips for handling stress: https://t.co/b3taOL7Z8p",,,coder1,pending,8,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01319,wendys_transfer_aggressive,27,Kroger,@kroger,1395777833021186050,https://x.com/kroger/status/1395777833021186050,Fri May 21 16:25:42 +0000 2021,"@BillMurphyTalks Hey Bill, Yikes! We are so sorry that you were not satisfied with the Harris Teeter Seltzer Water. We have suppliers all over the country, so there is a chance the taste will not be the same.  Your opinion does count!!!",,,coder1,pending,5,1,aggressive,non_humor,not_applicable,1,,,
C00613,high_engagement_posts,43,Tesla,@tesla,2017412837006795051,https://x.com/tesla/status/2017412837006795051,Sat Jan 31 01:41:16 +0000 2026,"What it’s like to drive a Tesla for over 250,000 miles",,,coder1,pending,5693,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01404,high_engagement_posts,47,Boeing,@boeing,1792908628992618765,https://x.com/boeing/status/1792908628992618765,Tue May 21 13:21:42 +0000 2024,https://t.co/RpmvqdkEGh,,,coder1,pending,2373,0,non_humorous,non_humor,not_applicable,0,,,
C00722,random_fortune_sample,97,Bristol-Myers Squibb,@bmsnews,1517249167663509504,https://x.com/bmsnews/status/1517249167663509504,Thu Apr 21 21:09:25 +0000 2022,"With @EdpRenewables, we executed a 15-year power purchase agreement at Cattlemen Solar Park in TX, a big step toward reaching our long-term environmental sustainability goals to buy 100% of electricity from renewable sources by 2030.",,,coder1,pending,7,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00379,firm_balanced_sample,64,Allstate,@allstate,1289234358444802048,https://x.com/allstate/status/1289234358444802048,Fri Jul 31 16:19:58 +0000 2020,"If you are in #Florida or the Southeast, use this #Hurricane preparedness guide to help get ready for #HurricaneIsaias: https://t.co/WgCnEvkUaz",,,coder1,pending,1,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00195,wendys_transfer_aggressive,79,TJX,@tjmaxx,783386541876011008,https://x.com/tjmaxx/status/783386541876011008,Tue Oct 04 19:21:20 +0000 2016,@mevanslauren Thanks for reaching out about this. Please give Customer Service a call at 1-800-926-6299 M-F between 9-6EST.,,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00274,type_uncertain,95,Liberty Mutual Insurance Group,@LibertyMutual,1674070216274329606,https://x.com/LibertyMutual/status/1674070216274329606,Wed Jun 28 15:00:16 +0000 2023,"But if you're reading this, you're already aware… https://t.co/x9JxINKIFi",,,coder1,pending,19,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01012,humor_presence_uncertain,95,Liberty Mutual Insurance Group,@LibertyMutual,1097990460679876608,https://x.com/LibertyMutual/status/1097990460679876608,Tue Feb 19 22:45:00 +0000 2019,"Did you know: After a recent update, the most valuable item in the #AntiquesRoadshow archive is a 1904 Diego Rivera oil painting. #TriviaTuesday. #ProudSponsor",,,coder1,pending,17,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01247,high_engagement_posts,11,Microsoft,@microsoft,2032515189086761005,https://x.com/microsoft/status/2032515189086761005,Fri Mar 13 17:52:38 +0000 2026,"We’re the first cloud to bring up an NVIDIA Vera Rubin NVL72 system for validation, another big step in building the next generation of AI infrastructure with NVIDIA. https://t.co/apPyKh0HRK",,,coder1,pending,7748,1,affiliative,humor,self_enhancing,0,,,
C00525,random_fortune_sample,71,Delta Air Lines,@Delta,2017338952823316890,https://x.com/Delta/status/2017338952823316890,Fri Jan 30 20:47:41 +0000 2026,"We’re making schedule adjustments for winter weather this weekend in BOS, PVD, ATL &amp; the Southeast, with safety front and center.

Traveling through these cities? Explore flexible options &amp; change your flight in the Delta app or https://t.co/yQj0bzerMw. https://t.co/oCyvlPY5XL",,,coder1,pending,287,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00756,full_chain_aggressive,43,Tesla,@tesla,2014453312696025464,https://x.com/tesla/status/2014453312696025464,Thu Jan 22 21:41:11 +0000 2026,"We just set the 1st Fully Autonomous, ZERO-Intervention Cannonball Run Record from LA-NY.

In the middle of WINTER, through extreme cold, snow, ice, slush & rain, FSD drove 100% of the 3081 miles of our journey.

58 hrs, 22 min non-stop, except for charging.

FSD 14.2.2.3 is an absolute game changer for personal autonomy.

Incredibly, my Model S could have gotten to NYC faster WITHOUT us on board.

@ElonMusk was right. Once an autonomous vehicle is mature, most human input is an error.

A comedy of human errors added hours and hundreds of miles, but FSD stunned us with its consistent and comfortable behavior.

MUCH more (hilarious) detail to follow.

Thank you to my co-passengers @dackboor & Paul Pham, Tesla experts/enthusiasts who agreed to do this in the worst weather possible.

Congrats to @aelluswamy and team for this incredible step forward.

Data, pix and video coming soon.

1/x

https://t.co/d2gaScrwdT @elonmusk @Scobleizer @wholemars @itskyleconner @SawyerMerritt @alex_avoigt @DavidMoss",,,coder1,pending,7315,1,affiliative,humor,aggressive,0,,,
C00752,firm_balanced_sample,23,General Motors,@GM,1549381820856287232,https://x.com/GM/status/1549381820856287232,Tue Jul 19 13:13:06 +0000 2022,"We see you, @Chevrolet. 🏋️✨",,,coder1,pending,129,0,non_humorous,non_humor,not_applicable,0,,,
C00758,random_fortune_sample,8,McKesson,@mckesson,1592605130133831683,https://x.com/mckesson/status/1592605130133831683,Tue Nov 15 19:47:06 +0000 2022,"With specialized teams devoted to your growth, we’re here to consult on more than just quality products. Learn more: https://t.co/kgkBMAAXJ7 https://t.co/bw5tSy0rWR",,,coder1,pending,6,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01223,wendys_transfer_aggressive,64,Allstate,@allstate,1334897908425121793,https://x.com/allstate/status/1334897908425121793,Fri Dec 04 16:30:37 +0000 2020,"Our head coach @coachbriankelly never backs down from a challenge, even if it's from @mikegolicjr ! 

Coach Kelly is joining the @Allstate  #GoodHandsChallenge which donates $10 per flick to college scholarships. 

Next up @julianlove27  and all @FightingIrish  fans!

#GoIrish https://t.co/Ij2B7dvMzp",,,coder1,pending,300,1,aggressive,non_humor,not_applicable,1,,,
C01396,high_engagement_posts,44,Walt Disney,@Disney,1913072451258663225,https://x.com/Disney/status/1913072451258663225,Fri Apr 18 03:29:50 +0000 2025,"RT @starwars: The Chosen One, Hayden Christensen thanks the fans and kicks off #StarWarsCelebration weekend. https://t.co/7ZPwSgWeiC",,,coder1,pending,1879,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00889,random_fortune_sample,16,Nvidia,@nvidia,1940472489517436985,https://x.com/nvidia/status/1940472489517436985,Wed Jul 02 18:07:48 +0000 2025,"RT @nvidianewsroom: Here’s to our ongoing collaboration with @OpenAI, as we continue to shape the future of AI together.
https://t.co/123x2…",,,coder1,pending,74,0,non_humorous,humor,affiliative,1,,,
C00039,wendys_transfer_aggressive,45,Johnson & Johnson,@JNJNews,1617567977116762112,https://x.com/JNJNews/status/1617567977116762112,Mon Jan 23 17:00:33 +0000 2023,"Innovators at #JNJ are aiming to help improve maternal health outcomes by studying rare diseases like #HDFN. For #MaternalHealth Awareness Day, learn about the passion these innovators have for their work and the progress J&amp;J is making to help pregnant people and their babies.",,,coder1,pending,17,1,aggressive,humor,affiliative,0,,,
C00892,high_engagement_posts,5,Alphabet,@google,2044447030353752349,https://x.com/google/status/2044447030353752349,Wed Apr 15 16:05:30 +0000 2026,"Gemini 3.1 Flash TTS is our most controllable text-to-speech model yet.

With new Audio Tags, you can easily direct vocal style, delivery, and pace through text commands. 🧵",,,coder1,pending,2395,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00809,classifier_disagreement,42,Target,@target,1494352268187119620,https://x.com/target/status/1494352268187119620,Thu Feb 17 16:45:19 +0000 2022,Are you Target? Bc I like everything I see,,,coder1,pending,1145,1,aggressive,non_humor,not_applicable,1,,,
C01459,humor_presence_uncertain,58,Archer Daniels Midland,@ADMupdates,1476239112894095373,https://x.com/ADMupdates/status/1476239112894095373,Wed Dec 29 17:10:06 +0000 2021,Happy 50th anniversary to our ARTCO (American River Transportation Company) colleagues! Congratulations to our #TeamADM members who help make our business a success. 🎉 https://t.co/JH0DtOLPTZ,,,coder1,pending,19,0,non_humorous,non_humor,not_applicable,0,,,
C01173,humor_presence_uncertain,60,HCA Healthcare,@hcahealthcare,1849186202878161308,https://x.com/hcahealthcare/status/1849186202878161308,Wed Oct 23 20:28:41 +0000 2024,"Across HCA Healthcare, emergency room (ER) nurses care for patients who are facing severe, often-life threatening emergencies. Please join us in thanking nurses like @HCAFLHealthcare's Rashuan Spencer for providing patient-centered, lifesaving care. #HCANursing https://t.co/KX6LVsf4dS",,,coder1,pending,2,0,non_humorous,non_humor,not_applicable,0,,,
C01484,classifier_disagreement,96,Travelers,@travelers,1712822661322014781,https://x.com/travelers/status/1712822661322014781,Fri Oct 13 13:28:39 +0000 2023,"#TravelersInstitute President Joan Woodward joined @DisabilityIN's Jill Houghton and Bruce Soltys from Travelers for a conversation about hiring and retaining workers with disabilities. 

🖥️ Watch the replay now: https://t.co/W2sD9kQ7Ko #WednesdayswithWoodward https://t.co/iSYWTXT33B",,,coder1,pending,10,0,non_humorous,humor,affiliative,1,,,
C00698,random_fortune_sample,43,Tesla,@tesla,2047018643880583330,https://x.com/tesla/status/2047018643880583330,Wed Apr 22 18:24:11 +0000 2026,"RT @TeslaCharging: Earn a unique Earth Day badge by charging your Tesla today. Both Supercharging &amp; home charging count. 

Happy Earth Day…",,,coder1,pending,476,0,non_humorous,non_humor,not_applicable,0,,,
C00270,classifier_disagreement,25,Home Depot,@HDCares,762396275820093441,https://x.com/HDCares/status/762396275820093441,Sun Aug 07 21:13:31 +0000 2016,@jlsmith210 Sorry we let you down! Pls send ur order # and contact info to TeamSocial@homedepot.com for assistance. -TeamCare,,,coder1,pending,0,1,affiliative,non_humor,not_applicable,1,,,
