global_post_id,tweet_id,sample_group,company_name,source_x_handle,created_at,text,v2_humor_label,v2_confidence,v2_target_of_humor,v2_humor_function,v2_review_flag,v2_reason_code
fortune:57:1008035178927697920,1008035178927697920,fortune_top100_ranked,Albertsons,@albertsons,Sat Jun 16 17:14:49 +0000 2018,🔥 Get your grill on with this Grilled Butterflied American Lamb Leg with Mint-Pistachio Pesto! Pick up your Open Nature® lamb from the butcher block at your local Albertsons. 👉 https://t.co/rpz6FLfbit https://t.co/MpnER6KC6P,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:66:1671799282406420485,1671799282406420485,fortune_top100_ranked,IBM,@ibm,Thu Jun 22 08:36:24 +0000 2023,Thanks for having me at #CannesLions @IBM and @Wimbledon! Loved discussing &amp; learning about how IBM is using #AI technology to help Wimbledon grow its global audience and make the game of tennis even more engaging for fans around the world ✨🎾💡 https://t.co/jZ0Do0Pkqh,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:53:1986467645240094804,1986467645240094804,fortune_top100_ranked,Energy Transfer,@energytransfer,Thu Nov 06 16:16:08 +0000 2025,"More barrels, fewer emissions? It’s happening in the Permian. From 2022–2024, GHG emissions fell 20% even as production soared. With the unprecedented potential of AI, a new era of responsible energy is here. https://t.co/RlXTrXARUS",self_enhancing,0.680000,self_brand,positive_self_presentation,true,low_absolute_score
fortune:49:1958158291042713919,1958158291042713919,fortune_top100_ranked,RTX,@RTX_News,Wed Aug 20 13:24:52 +0000 2025,"📌 U.S. approves a $97M Foreign Military Sale to Australia for 161 Javelin Lightweight Command Launch Units and related support. 📌 The Javelin Joint Venture, formed by RTX (@RTX_News) and @LockheedMartin, will be the principal contractor. 📎https://t.co/1rCP39iduG https://t.co/KUCv043cZW",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:91:1724078622791602380,1724078622791602380,fortune_top100_ranked,General Dynamics,@generaldynamics,Mon Nov 13 14:55:50 +0000 2023,"In addition to the 589 vehicles being delivered as part of the AJAX programme, General Dynamics are also delivering over 100 training systems in the form of simulators and part-task trainers covering Driving, Gunnery & ISTAR, and L2 Maintenance. Medium and High fidelity simulators provide a controlled and safe environment to enable effective, repeatable training to be delivered at a fraction of the cost of using live platforms. To accommodate the full range of Operator Training systems, a number of purpose built simulation centres are in operation where training staff from Field Army are delivering AJAX training courses. #AJAX",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:12:1976284012877365688,1976284012877365688,fortune_top100_ranked,JPMorgan Chase,@jpmorgan,Thu Oct 09 13:50:00 +0000 2025,📈 Profitability and sustainable growth take center stage. The conversation has moved from business erosion due to AI to harnessing AI for growth and enhanced profitability.,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:85:1983540289659613569,1983540289659613569,fortune_top100_ranked,Charter Communications,@CharterNewsroom,Wed Oct 29 14:23:52 +0000 2025,"Accidents, road construction, severe weather events and the surge in criminal critical infrastructure attacks can all disrupt service for Spectrum customers. Go behind the scenes with Nichole, one of our Spectrum fiber techs from Texas, for an up-close look into the difficult and time-consuming repairs comparable to braiding two strands of hair together or matching pieces of boxed spaghetti that have been broken in half: https://t.co/Mrr1BDQIuG",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:57:1032316492589674496,1032316492589674496,fortune_top100_ranked,Albertsons,@albertsons,Wed Aug 22 17:20:06 +0000 2018,📚 Get creative with those back to school lunches and try this Back to the Books Bento Box! https://t.co/k4EplI2Zr0 https://t.co/NcH1Wowf8V,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:44:1925899521348739516,1925899521348739516,fortune_top100_ranked,Walt Disney,@Disney,Fri May 23 13:00:02 +0000 2025,"Caught in the act of almost turning the iconic Cinderella Castle into a roll of chaos 😉🧻 Don’t miss this troublemaker in #LiloAndStitch, now in theaters! 🌺 https://t.co/Shn5f43TQP",self_enhancing,0.860000,self_brand,positive_self_presentation,false,clear_winner
fortune:47:1712517430356988400,1712517430356988400,fortune_top100_ranked,Boeing,@boeing,Thu Oct 12 17:15:47 +0000 2023,"Natural curiosity and a passion for innovation led John to the #KC46. As a software engineer, he supports next-gen situational awareness and connectivity on the Pegasus, giving the U.S. and allies a tactical edge. Hear about his mission to shape future tanker tech. https://t.co/dnJ6DCKif8",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:59:1701996811659927616,1701996811659927616,fortune_top100_ranked,MetLife,@metlife,Wed Sep 13 16:30:36 +0000 2023,Career coach Rebecca Fraser-Thill sits down with Marquis on the new episode of #PuttingNumbersToWork to talk about professional development opportunities and the rising focus on soft skills. Listen here: https://t.co/vWy5zFuNTZ https://t.co/yUp6NPl205,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:37:1831081987496358005,1831081987496358005,fortune_top100_ranked,Comcast,@comcast,Tue Sep 03 21:29:00 +0000 2024,RT @NBCNews: More than 30 million people tuned in to NBC’s TV and streaming platforms to watch the Paris Olympics. https://t.co/9367vmtZOj,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:85:1603057243494273026,1603057243494273026,fortune_top100_ranked,Charter Communications,@CharterNewsroom,Wed Dec 14 16:00:04 +0000 2022,"Spectrum also presented a check for $50K to assist Desert Haven Enterprises, Inc. in expanding the organization’s job skills program dedicated to developing, strengthening, and elevating the capabilities of persons with developmental disabilities. https://t.co/cko7ZcFfGM",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:77:1844075421551219110,1844075421551219110,fortune_top100_ranked,AbbVie,@abbvie,Wed Oct 09 18:00:16 +0000 2024,"@IAPB1 [Video Description: Still image of people wearing white, heart-shaped 'Glasses of the Future'. On-screen text reads, ""Prioritize Your Eye Health for World Sight Day 2024 with AbbVie and the International Agency for the Prevention of Blindness.""]",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:47:1724413275708825979,1724413275708825979,fortune_top100_ranked,Boeing,@boeing,Tue Nov 14 13:05:37 +0000 2023,One for the record books... @flyethiopian agrees to the largest Boeing jet purchase by an African carrier: ✈ 11 787 Dreamliners ✈ 20 737 MAXs ✈ With opportunity for 36 additional jets The single-aisle and widebody jets support the airline's growth and fleet modernization strategy. #DubaiAirshow More: https://t.co/Qk3MluZKn8,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:29:1374012993554542593,1374012993554542593,fortune_top100_ranked,Phillips 66,@Phillips66co,Mon Mar 22 15:00:00 +0000 2021,"The Blue Whale of Catoosa. Built as a 34th wedding anniversary gift by Hugh Davis for his wife Zelta, the whale has stood tall in the waters of central Oklahoma for decades. Just one artifact you’ll find dotting the landscape if you keep following the road. #LiveToTheFullStories https://t.co/29N77dmtSd",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:12:1411082254965608453,1411082254965608453,fortune_top100_ranked,JPMorgan Chase,@jpmorgan,Fri Jul 02 22:00:00 +0000 2021,J.P. Morgan’s Takis Georgakopoulos discusses treasury’s digital transformation and the outlook for the future.,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:93:1749524085238071347,1749524085238071347,fortune_top100_ranked,USAA,@usaa,Mon Jan 22 20:07:01 +0000 2024,"#ad The love and support from Rams fans made my rookie season unforgettable and I want to return the favor! I’m teaming up with @USAA and @NCOA_USA to send Air Force vet CMSgt Jim Sullivan, a Rams fan, to #SuperBowlLVIII in Las Vegas. Can’t wait to meet you! #SaluteToService https://t.co/kytMgKVse5",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:31:2038511682104721631,2038511682104721631,fortune_top100_ranked,StoneX Group,@StoneX_Official,Mon Mar 30 07:00:33 +0000 2026,"In Singapore, the Women of StoneX celebrated International Women’s Month with a #GiveToGain floral workshop. Guided by the community mission of empowering women, fostering inclusion, and creating opportunity, the session included male Allies for connection, creativity, and collaboration. Together, the team created bouquets for loved ones, and planned future activities for the community around connection, mentorship and support – reminding us that when we invest in others, we all grow. #StoneX #WomenofStoneX #Inclusion #Diversity #GiveToGain",affiliative,0.680000,shared_situation,relationship_building,true,narrow_margin
fortune:37:1998847120036524379,1998847120036524379,fortune_top100_ranked,Comcast,@comcast,Wed Dec 10 20:07:44 +0000 2025,"22 nominations. One incredible year. From Hamnet and Wicked: For Good, to Hacks and Peacock originals, Universal Entertainment is celebrating its #GoldenGlobes nods across film and TV: https://t.co/MNGyMahPq5 https://t.co/VGgGBU2x7c",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:91:1521973072324083714,1521973072324083714,fortune_top100_ranked,General Dynamics,@generaldynamics,Wed May 04 22:00:31 +0000 2022,"Tank demo. @USArmy soldiers assigned to the @FightingFirst held a summit with members of the Polish Armed Forces in Drawsko Pomorskie, 🇵🇱 Poland to demonstrate the operations of an M1A2 Abrams tank. https://t.co/e4nccQUJOB",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:34:1707394749882069266,1707394749882069266,fortune_top100_ranked,Humana,@humana,Thu Sep 28 14:00:04 +0000 2023,"We’re less than 2 hours away from the kick-off of the National Mall of Pickleball and we're dinkin’ off the walls with excitement! Our friends at #KCM interviewed HNC Coordinator, Lauren Hannigan, on the top ways to get your body warmed up before you hit the courts this weekend. https://t.co/OgqP2tENCl",affiliative,0.300000,shared_situation,relationship_building,true,no_cue_inferred_from_pronouns
fortune:43:2042709396111724639,2042709396111724639,fortune_top100_ranked,Tesla,@tesla,Fri Apr 10 21:00:46 +0000 2026,"De toekomst van mobiliteit is aangebroken FSD Supervised has been approved in the Netherlands 🇳🇱 & will begin rolling out in the country shortly! Trained on billions of kilometers of real-world driving data, it can drive you almost anywhere under your supervision – from residential roads to city streets & highways No other vehicle can do this. We're excited to bring FSD Supervised to more European countries soon",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:16:2064482269998281206,2064482269998281206,fortune_top100_ranked,Nvidia,@nvidia,Tue Jun 09 22:58:24 +0000 2026,"At #WWDC26, NVIDIA Confidential Computing on @GoogleCloud is enabling Apple to extend their groundbreaking Private Cloud Compute service to third-party data centers for the first time. NVIDIA is collaborating with Apple and Google to power Apple Intelligence workloads built with Google Gemini on NVIDIA Blackwell GPUs. https://t.co/Mb6CrIg4uv",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:47:1620914277279490053,1620914277279490053,fortune_top100_ranked,Boeing,@boeing,Wed Feb 01 22:37:33 +0000 2023,"Ferguson, who was at the time preparing to pilot @NASA’s next space shuttle mission, reflects on the loss of his friends: “They were all wonderful people who left Earth with an idea of going to do something exceptional and ultimately for humanity and who never came home.” https://t.co/z8EWPuRq7C",affiliative,0.300000,shared_situation,relationship_building,true,no_cue_inferred_from_pronouns
fortune:16:1963250898647261523,1963250898647261523,fortune_top100_ranked,Nvidia,@nvidia,Wed Sep 03 14:41:04 +0000 2025,The new law for the AI era: spend more to make more. @SiliconANGLE unpacks “Jensen’s Law” and the economics of the 10X ROI from #NVIDIABlackwell-based AI factories. https://t.co/LxNufa7ufc,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:47:1725650208975995144,1725650208975995144,fortune_top100_ranked,Boeing,@boeing,Fri Nov 17 23:00:45 +0000 2023,"The sun sets on the #DubaiAirshow. It was an incredible week of aircraft orders, 777-9 and F-15 flying displays and so much more. See you in 2025, UAE! 🇦🇪 ✈️ https://t.co/HrFUJ10lsO",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:82:1917640138101854246,1917640138101854246,fortune_top100_ranked,Oracle,@oracle,Wed Apr 30 18:00:11 +0000 2025,Are you ready for more AI Now? Tune in for insights on the latest trends in AI - Episode 4 airs May 13. https://t.co/iwH21Xn6aG https://t.co/o3ke4pIbAE,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
